Level	System	Item	Count
5	Shihab	NAMI missile launcher	0.01
5	Shihab	KM100 Longbow missile	3.15
5	Shihab	XM300 Reaper missile	0.13
5	Shihab	KM500 Stiletto missile	2.08
5	Shihab	x-ray laser cannon	0.01
5	Shihab	330M mule auton	0.11
5	Shihab	XM900 Lucifer missile	1.62
5	Shihab	calligraphy scroll	0.01
5	Shihab	310A aegis auton	0.06
5	Shihab	heavy ceramic armor	0.04
5	Shihab	Scramble1.5 algorithm cube	0.02
5	Shihab	titanium ore	0.02
5	Shihab	hydrocarbons	0.60
5	Shihab	water ice	1.24
5	Shihab	frozen supplies	0.99
5	Shihab	Duralloy ore	0.01
5	Shihab	medical supplies	0.03
5	Shihab	pteracnium ore	0.70
5	Shihab	uranium rod	0.01
5	Shihab	roll of hyperfiber	0.09
5	Shihab	gold ore	0.02
5	Shihab	platinum ore	0.10
5	Shihab	human organ	0.01
5	Shihab	omnidirectional laser cannon	0.01
5	Shihab	plasma shield generator	0.01
5	Shihab	helium³ fuel rod	5.71
5	Shihab	organic acid	0.15
5	Shihab	armor repair paste	0.02
5	Shihab	shield enhancement ROM	0.01
5	Shihab	Titan 440 fusion drive	0.01
5	Shihab	Tempus syrette	1.21
5	Shihab	bootleg Star Wars 3DV	0.04
5	Shihab	Martian nori	1.18
5	Shihab	laudanum ampule	0.67
5	Shihab	fragmentation missile	0.69
5	Shihab	Rasiermesser SmartCannon	0.01
5	Shihab	SmartCannon round	2.62
5	Shihab	Bolide laser blaster	0.01
5	Shihab	dual particle beam weapon	0.07
5	Shihab	Dragonfly missile cartridge	7.07
5	Shihab	Tevlar-composite armor	0.14
5	Shihab	small armor patch	0.01
5	Shihab	large armor patch	0.06
5	Shihab	400 Hexagene MAG	4.68
5	Shihab	600 Hexagene MAG	0.66
5	Shihab	800F Hexagene MAG	12.62
5	Shihab	ZG24 Cluster MAG	2.55
5	Shihab	3K Siege MAG	0.02
5	Shihab	actinide waste cannon	0.02
5	Shihab	advanced reactive armor	0.01
5	Shihab	hardened plasteel armor	0.03
5	Shihab	superconducting shield generator	0.01
5	Shihab	superconducting coil	0.06
5	Shihab	heavy recoilless cannon	0.01
5	Shihab	grade B grains	0.05
5	Shihab	frozen beef cylinders	0.15
5	Shihab	Kennebec Salmonite	0.12
5	Shihab	Charles River sparkling water	0.01
5	Shihab	grade A grains	0.06
5	Shihab	palladium ore	0.12
5	Shihab	Centauri rice	0.08
5	Shihab	silk	0.01
5	Shihab	California Cabernet Sauvignon	0.04
5	Shihab	Terran eggs	0.08
5	Shihab	tailored silk suit	0.01
5	Shihab	Misato sake	0.05
5	Shihab	Exile Starport Champagne	0.03
5	Shihab	Hennessy cognac	0.09
5	Shihab	frozen natural ham	0.30
5	Shihab	longzhu sphere	0.02
5	Shihab	genuine leather boots	0.04
5	Shihab	quad titanium barricade	0.05
5	Shihab	helium³ reactor assembly	2.89
5	Shihab	pteracnium fuel rod	0.35
5	Shihab	weapon enhancement ROM	0.01
5	Shihab	Katana star cannon	0.04
5	Shihab	fast-fire laser cannon	0.01
5	Shihab	slam cannon	0.03
5	Shihab	heavy water	0.11
5	Shihab	decon gel	0.02
5	Shihab	radioactive waste	0.07
5	Shihab	blast plate	0.36
5	Shihab	Akan 30 cannon	0.01
5	Shihab	Akan 30 cannon shell cartridge	3.77
5	Shihab	hardened reactive armor	0.01
5	Shihab	fusion trigger	0.20
5	Shihab	Commonwealth military identification chip	0.01
5	Shihab	mark I howitzer	0.02
5	Shihab	Yoroi S100 shield generator	0.03
5	Shihab	Yoroi S500 shield generator	0.05
5	Shihab	Gusoku armor	0.09
5	Shihab	sunflare cannon	0.03
5	Shihab	blinder cannon	0.01
5	Shihab	Nandao bolt cartridge	22.47
5	Shihab	mark III howitzer	0.07
5	Shihab	TeV 9 blaster	0.02
5	Shihab	ICX missile defense turret	0.02
5	Shihab	gem of contrition	0.01
5	Shihab	1M/i battle auton	0.03
5	Shihab	transpace jumpdrive	0.01
5	Shihab	omnidirectional particle cannon	0.08
5	Shihab	AutoSentinel®	0.15
5	Shihab	300D defender auton	0.06
5	Shihab	1M battle auton	0.05
5	Shihab	gold cash card	0.01
5	Shihab	platinum cash card	0.01
5	Shihab	defective auton	0.19
5	Shihab	hypermycin	0.09
5	Shihab	artificial plasma	0.38
5	Shihab	rejuv tank fluid	0.02
5	Shihab	gem of despair	0.02
5	Shihab	optical knowledge array	0.01
5	Shihab	plasma torch	0.02
5	Shihab	R5 deflector	0.01
5	Shihab	xenotite ore	1.25
5	Shihab	chronimium gas	0.65
5	Shihab	Booster	0.48
5	Shihab	gram of unlicensed cancer dust	0.59
5	Shihab	Nova-25 reactor	0.01
5	Shihab	dual TeV 9 blaster	0.02
5	Shihab	Makayev launcher	0.05
5	Shihab	White Strelka missile	12.80
5	Shihab	Green Strelka missile	5.87
5	Shihab	Red Strelka missile	1.17
5	Shihab	Akan 30 ammunition box	0.01
5	Shihab	White Strelka ammunition box	0.02
5	Shihab	Cluster MAG ammunition box	0.05
5	Shihab	contaminated ammunition box	0.01
5	Shihab	Koshiba-500 reactor	0.01
5	Shihab	CRM100 Fatboy mine	0.41
5	Shihab	advanced plasteel armor	0.07
5	Shihab	light orthosteel armor	0.03
5	Shihab	ceralloy armor	0.32
5	Shihab	heavy ceralloy armor	0.03
5	Shihab	light blast plate	0.32
5	Shihab	ceralloy ore	0.06
5	Shihab	ithalium ore	0.09
5	Shihab	Nephren P25 shield generator	0.03
5	Shihab	Nephren B700 shield generator	0.01
5	Shihab	Invincible-class deflector	0.01
5	Shihab	green etherium field crystal	0.01
5	Shihab	molbidium field crystal	0.01
5	Shihab	ShieldPower v3.1.8 algorithm cube	0.01
5	Shihab	particle resistance coating	0.04
5	Shihab	monopole dust	0.06
5	Shihab	ion resistance coating	0.16
5	Shihab	cyanavir	0.01
5	Shihab	tetramite ore	0.05
5	Shihab	neuranase	0.08
5	Shihab	mark V howitzer	0.01
5	Shihab	xenotite fuel rod	0.10
5	Shihab	Mammoth 25MW deflector	0.02
5	Shihab	light Tharsis plate	0.02
5	Shihab	Ares micronuke	1.05
7	Sleng	Heliotrope fuel cylinder	0.09
7	Sleng	Luminous 7ame algorithm	0.07
7	Sleng	Luminous 5care algorithm	1.49
7	Sleng	Luminous armature	0.37
7	Sleng	ion blaster	0.09
7	Sleng	Luminous particle shield	0.04
7	Sleng	Luminous blast shield	0.01
7	Sleng	Luminous ion shield	0.01
7	Sleng	Luminous thermo shield	0.01
7	Sleng	light titanium armor	0.03
7	Sleng	heavy reactive armor	0.10
7	Sleng	reactive armor	0.08
7	Sleng	Duralloy armor	0.63
7	Sleng	plasteel armor	0.18
7	Sleng	stealth armor	0.07
7	Sleng	carbide carapace	0.19
7	Sleng	heavy plasteel armor	0.87
7	Sleng	transuranic armor	0.05
7	Sleng	laser cannon	0.01
7	Sleng	particle beam weapon	0.09
7	Sleng	NAMI missile launcher	0.05
7	Sleng	KM100 Longbow missile	13.13
7	Sleng	dual laser cannon	0.01
7	Sleng	dual recoilless cannon	0.02
7	Sleng	XM300 Reaper missile	0.07
7	Sleng	KM500 Stiletto missile	7.89
7	Sleng	x-ray laser cannon	0.03
7	Sleng	plasma cannon	0.05
7	Sleng	330M mule auton	0.10
7	Sleng	XM900 Lucifer missile	0.84
7	Sleng	calligraphy scroll	0.03
7	Sleng	promethium crystal	0.01
7	Sleng	310A aegis auton	0.13
7	Sleng	kiloton cannon shell	9.97
7	Sleng	patch spider	0.08
7	Sleng	kiloton cannon	0.06
7	Sleng	Penitent cannon	0.01
7	Sleng	Scramble1.5 algorithm cube	0.76
7	Sleng	Heisenmachines quantum CPU	0.17
7	Sleng	titanium ore	0.11
7	Sleng	hydrocarbons	0.83
7	Sleng	water ice	3.01
7	Sleng	frozen supplies	1.25
7	Sleng	plasteel ore	0.20
7	Sleng	spool of carbon fiber	0.12
7	Sleng	Duralloy ore	0.72
7	Sleng	medical supplies	0.57
7	Sleng	pteracnium ore	12.36
7	Sleng	uranium rod	0.13
7	Sleng	biofactor paste	0.11
7	Sleng	roll of hyperfiber	0.23
7	Sleng	gold ore	0.09
7	Sleng	platinum ore	0.26
7	Sleng	human organ	0.76
7	Sleng	Microsaur™	0.11
7	Sleng	neutronium ore	0.43
7	Sleng	omnidirectional laser cannon	0.01
7	Sleng	class I deflector	0.01
7	Sleng	class II deflector	0.01
7	Sleng	class III deflector	0.01
7	Sleng	plasma shield generator	0.09
7	Sleng	Trenton field generator	0.05
7	Sleng	helium³ fuel rod	27.50
7	Sleng	ablative armor coating	0.07
7	Sleng	carbon-weaver nanos	0.04
7	Sleng	degenerating nanos	0.02
7	Sleng	organic acid	0.08
7	Sleng	reactive armor coating	0.05
7	Sleng	repairing nanos	0.15
7	Sleng	armor repair paste	0.14
7	Sleng	defective visual display ROM	0.02
7	Sleng	shield enhancement ROM	0.03
7	Sleng	autopilot ROM	0.03
7	Sleng	system map ROM	0.07
7	Sleng	tritium propulsion upgrade	0.01
7	Sleng	Titan 440 fusion drive	0.32
7	Sleng	pteracnium megadrive	0.02
7	Sleng	photo-organic armor	0.03
7	Sleng	ceramic armor	0.02
7	Sleng	diamond lattice armor	0.21
7	Sleng	polymesh armor	0.04
7	Sleng	Tempus syrette	1.48
7	Sleng	bootleg Star Wars 3DV	0.06
7	Sleng	Martian nori	1.28
7	Sleng	laudanum ampule	0.77
7	Sleng	black market identification chip	0.01
7	Sleng	titanium armor	0.01
7	Sleng	fragmentation missile	22.19
7	Sleng	targeting program ROM	0.03
7	Sleng	light plasteel armor	0.18
7	Sleng	Rasiermesser SmartCannon	0.02
7	Sleng	SmartCannon round	7.32
7	Sleng	Bolide laser blaster	0.02
7	Sleng	DK10 Arbalest cannon	0.03
7	Sleng	cannon accelerator	0.02
7	Sleng	heavy titanium armor	0.09
7	Sleng	turbolaser cannon	0.03
7	Sleng	dual particle beam weapon	0.46
7	Sleng	Dragonfly missile system	0.02
7	Sleng	Dragonfly missile cartridge	14.41
7	Sleng	XMH armor	0.06
7	Sleng	Flenser relativistic cannon	0.01
7	Sleng	polyceramic armor	0.05
7	Sleng	Tevlar-composite armor	0.17
7	Sleng	small armor patch	0.14
7	Sleng	large armor patch	0.18
7	Sleng	MAG launcher	0.02
7	Sleng	400 Hexagene MAG	6.94
7	Sleng	600 Hexagene MAG	3.82
7	Sleng	800F Hexagene MAG	35.95
7	Sleng	ZG24 Cluster MAG	13.10
7	Sleng	3K Siege MAG	0.99
7	Sleng	high-flux MAG	1.26
7	Sleng	dual turbolaser cannon	0.01
7	Sleng	dual Flenser cannon	0.14
7	Sleng	EMP cannon	0.06
7	Sleng	advanced reactive armor	0.13
7	Sleng	hardened plasteel armor	0.35
7	Sleng	solar armor	0.03
7	Sleng	superconducting shield generator	0.08
7	Sleng	superconducting coil	22.71
7	Sleng	solar panel array	0.01
7	Sleng	smuggler's cargo hold	0.02
7	Sleng	heavy recoilless cannon	0.01
7	Sleng	double titanium barricade	0.09
7	Sleng	grade B grains	0.15
7	Sleng	white rice	0.02
7	Sleng	Stimuzine muscle-enhancers	0.04
7	Sleng	cask of Venusian Hellas rum	0.09
7	Sleng	frozen beef cylinders	0.08
7	Sleng	Kennebec Salmonite	0.07
7	Sleng	Charles River sparkling water	0.03
7	Sleng	grade A grains	0.13
7	Sleng	Martian Merlot	0.03
7	Sleng	frozen synthetic chicken	0.29
7	Sleng	Red Nebula beer	0.02
7	Sleng	Eridani mineral water	0.05
7	Sleng	photocotton	0.02
7	Sleng	Australian Chardonnay	0.03
7	Sleng	Europan Ice vodka	0.93
7	Sleng	frozen megathere meat	0.14
7	Sleng	neolinen business suit	0.04
7	Sleng	palladium ore	0.05
7	Sleng	Centauri rice	0.11
7	Sleng	Kobe spring water	0.07
7	Sleng	Bombay Sapphire gin	0.02
7	Sleng	California Cabernet Sauvignon	0.41
7	Sleng	Terran eggs	0.64
7	Sleng	frozen Hogei salmon	0.25
7	Sleng	dried Europan ice moss	4.79
7	Sleng	tailored silk suit	0.07
7	Sleng	Misato sake	1.26
7	Sleng	Exile Starport Champagne	0.31
7	Sleng	Hennessy cognac	0.20
7	Sleng	frozen natural ham	0.81
7	Sleng	longzhu sphere	0.71
7	Sleng	Qianlong archcannon	0.03
7	Sleng	Humagen heart and lungs prosthesis	0.16
7	Sleng	natural periweed	0.66
7	Sleng	genuine leather boots	0.30
7	Sleng	Rowena's Weapons and Armor: Volume II	0.02
7	Sleng	Rowena's Weapons and Armor: Volume III	0.37
7	Sleng	titanium barricade	0.15
7	Sleng	quad titanium barricade	0.17
7	Sleng	helium³ reactor assembly	73.58
7	Sleng	pteracnium fuel rod	29.56
7	Sleng	weapon enhancement ROM	0.03
7	Sleng	Katana star cannon	0.17
7	Sleng	fast-fire laser cannon	0.02
7	Sleng	AK15 Partisan cannon	0.01
7	Sleng	slam cannon	0.02
7	Sleng	heavy water	0.29
7	Sleng	visual display enhancement ROM	0.06
7	Sleng	decon gel	0.03
7	Sleng	radioactive waste	0.18
7	Sleng	blast plate	0.96
7	Sleng	Akan 30 cannon	0.16
7	Sleng	Akan 30 cannon shell cartridge	388.63
7	Sleng	hardened reactive armor	0.31
7	Sleng	DM600 missile rack	0.01
7	Sleng	fusion trigger	0.20
7	Sleng	Commonwealth Medal of Distinction	0.03
7	Sleng	Commonwealth Medal of Honor	0.01
7	Sleng	lancer cannon	0.18
7	Sleng	mark I howitzer	0.15
7	Sleng	laser collimator	0.01
7	Sleng	Yoroi S100 shield generator	0.18
7	Sleng	Yoroi S500 shield generator	0.08
7	Sleng	Yoroi MX shield generator	0.05
7	Sleng	Gusoku armor	0.40
7	Sleng	sunflare cannon	0.07
7	Sleng	Shuriken neutron blaster	0.15
7	Sleng	Nandao bolt cannon	0.03
7	Sleng	Nandao bolt cartridge	180.95
7	Sleng	Hanzo blaster	0.03
7	Sleng	mark III howitzer	0.47
7	Sleng	TeV 9 blaster	0.04
7	Sleng	light meteorsteel	0.06
7	Sleng	heavy meteorsteel	0.32
7	Sleng	ICX missile defense turret	0.15
7	Sleng	worldship armor plate	0.07
7	Sleng	gem of contrition	0.12
7	Sleng	Rasiermesser launcher	0.05
7	Sleng	Gotha-10 missile	28.75
7	Sleng	Gotha-400 seeker	12.06
7	Sleng	P120 Hexphase armor	0.08
7	Sleng	P210 Hexphase armor	0.18
7	Sleng	P500 Hexphase armor	0.02
7	Sleng	1M/i battle auton	0.09
7	Sleng	transpace jumpdrive	0.05
7	Sleng	omnidirectional particle cannon	0.09
7	Sleng	AutoSentinel®	0.31
7	Sleng	300D defender auton	0.19
7	Sleng	1M battle auton	0.09
7	Sleng	blue cash card	0.02
7	Sleng	gold cash card	0.01
7	Sleng	platinum cash card	0.05
7	Sleng	defective auton	0.33
7	Sleng	hypermycin	1.43
7	Sleng	artificial plasma	1.08
7	Sleng	rejuv tank fluid	1.23
7	Sleng	gem of despair	0.22
7	Sleng	optical knowledge array	0.35
7	Sleng	plasma torch	0.12
7	Sleng	R1 deflector	0.03
7	Sleng	R5 deflector	0.02
7	Sleng	PK25 Morning Star cannon	0.05
7	Sleng	helium regolith	0.10
7	Sleng	xenotite ore	18.95
7	Sleng	chronimium gas	9.47
7	Sleng	vessel of boson condensate	0.22
7	Sleng	quantum vacuum	0.19
7	Sleng	hadron archeolith	0.22
7	Sleng	Booster	0.74
7	Sleng	gram of unlicensed cancer dust	0.56
7	Sleng	Nova-25 reactor	0.01
7	Sleng	Nova-100 reactor	0.04
7	Sleng	SN2500 reactor	0.02
7	Sleng	inertialess drive	0.06
7	Sleng	dual TeV 9 blaster	0.09
7	Sleng	ion disruptor	0.01
7	Sleng	death cube	0.09
7	Sleng	thermo cannon	0.11
7	Sleng	thermo cannon shell cartridge	26.57
7	Sleng	omnidirectional turbolaser cannon	0.03
7	Sleng	omnidirectional TeV 9 blaster	0.04
7	Sleng	omnidirectional thermo cannon	0.03
7	Sleng	omnidirectional ion blaster	0.04
7	Sleng	heavy slam cannon	0.20
7	Sleng	Makayev launcher	0.38
7	Sleng	White Strelka missile	25.83
7	Sleng	Green Strelka missile	27.86
7	Sleng	Red Strelka missile	6.03
7	Sleng	Black Strelka missile	6.43
7	Sleng	Akan 30 ammunition box	0.02
7	Sleng	White Strelka ammunition box	0.23
7	Sleng	Cluster MAG ammunition box	0.79
7	Sleng	thermo cannon ammunition box	0.20
7	Sleng	Red Strelka ammunition box	0.05
7	Sleng	contaminated ammunition box	0.12
7	Sleng	Contraband ammunition box	0.01
7	Sleng	booby-trapped ammunition box	0.15
7	Sleng	Kytryn launcher	0.23
7	Sleng	Kytryn plasma pod	0.06
7	Sleng	ion flame cannon	0.01
7	Sleng	heavy ion blaster	0.08
7	Sleng	tritium cannon	0.13
7	Sleng	advanced tritium cannon	0.04
7	Sleng	Fusionfire howitzer	0.07
7	Sleng	NAMI mine launcher	0.04
7	Sleng	CRM100 Fatboy mine	2.68
7	Sleng	CRM500 Running Man mine	1.60
7	Sleng	advanced plasteel armor	0.53
7	Sleng	light orthosteel armor	0.69
7	Sleng	orthosteel armor	0.93
7	Sleng	heavy orthosteel armor	0.19
7	Sleng	ceralloy armor	0.83
7	Sleng	heavy ceralloy armor	0.60
7	Sleng	advanced ceralloy armor	1.67
7	Sleng	quadrocarbide armor	1.62
7	Sleng	hexacarbide armor	5.95
7	Sleng	octocarbide armor	1.57
7	Sleng	light blast plate	0.53
7	Sleng	heavy blast plate	0.63
7	Sleng	light ithalium armor	0.11
7	Sleng	ithalium armor	0.06
7	Sleng	heavy ithalium armor	0.02
7	Sleng	ceralloy ore	0.09
7	Sleng	orthosteel ore	0.29
7	Sleng	ithalium ore	0.73
7	Sleng	Nephren P25 shield generator	0.12
7	Sleng	Nephren B700 shield generator	0.07
7	Sleng	Nephren X1 shield generator	0.02
7	Sleng	ion reflector	0.03
7	Sleng	Taikon-10 deflector	0.75
7	Sleng	Taikon-200 deflector	0.31
7	Sleng	Jotun deflector	0.09
7	Sleng	green etherium field crystal	0.08
7	Sleng	blue etherium field crystal	0.09
7	Sleng	yellow etherium field crystal	0.06
7	Sleng	decayed etherium field crystal	0.21
7	Sleng	molbidium field crystal	0.34
7	Sleng	diamond field crystal	0.03
7	Sleng	ShieldPower v3.1.8 algorithm cube	0.21
7	Sleng	ShieldPower v1.0 algorithm cube	0.08
7	Sleng	ShieldEfficiency v1.2.5 algorithm cube	0.29
7	Sleng	particle resistance coating	0.07
7	Sleng	anti-radiation coating	0.05
7	Sleng	monopole dust	0.31
7	Sleng	ion resistance coating	0.56
7	Sleng	meteorsteel dust	0.27
7	Sleng	dyon dust	0.14
7	Sleng	ithalium paste	0.24
7	Sleng	orthosteel nanos	0.29
7	Sleng	jinn-khan	2.31
7	Sleng	Icelandic salmon	0.33
7	Sleng	cyanavir	0.01
7	Sleng	human cadaver	0.04
7	Sleng	CDM archive	0.22
7	Sleng	Neuros personal media player	0.27
7	Sleng	Ringer spice	0.33
7	Sleng	cryofrozen prime beef	1.20
7	Sleng	digital wrist computer	0.05
7	Sleng	portable autodoc	0.13
7	Sleng	Bariani olive oil	1.10
7	Sleng	tetramite ore	1.70
7	Sleng	New Coke	2.13
7	Sleng	crystalline uranium	0.06
7	Sleng	precision ithalium watch	0.06
7	Sleng	jasmine pearl tea	0.90
7	Sleng	malachite crystal	0.23
7	Sleng	Ringer ambrosia	0.23
7	Sleng	hyperonic ore	0.58
7	Sleng	etherium ore	0.12
7	Sleng	Imperial caviar	0.04
7	Sleng	cerusite crystal	0.08
7	Sleng	neuranase	0.59
7	Sleng	Kytryn blaster	0.19
7	Sleng	TM7 multitarget cannon	0.74
7	Sleng	TM7 warhead	44.85
7	Sleng	IM90 multitarget blaster	0.25
7	Sleng	mark V howitzer	0.41
7	Sleng	Nova-50 reactor	0.03
7	Sleng	Iocrym repeller	0.02
7	Sleng	150NX reactor	0.05
7	Sleng	xenotite fuel rod	2.77
7	Sleng	hadron-vacuum fuel cell	1.89
7	Sleng	Mammoth 25MW deflector	0.26
7	Sleng	Mammoth 50MW deflector	0.05
7	Sleng	Mammoth 100MW deflector	0.09
7	Sleng	military map ROM	0.01
7	Sleng	Ares Campaign Ribbon	0.02
7	Sleng	Ares lightning cannon	0.10
7	Sleng	light Tharsis plate	0.73
7	Sleng	heavy Tharsis plate	0.45
7	Sleng	Ares micronuke cannon	0.04
7	Sleng	Ares micronuke	23.24
7	Sleng	Ares archcannon	0.03
7	Sleng	Cydonian shield generator	0.01
7	Sleng	Ares launcher	0.04
7	Sleng	Ares Warhammer nuke	0.19
7	Sleng	Iocrym veil	0.15
8	St. Esperance's Star	Luminous 7ame algorithm	0.05
8	St. Esperance's Star	Luminous 5care algorithm	0.53
8	St. Esperance's Star	Luminous armature	0.29
8	St. Esperance's Star	ion blaster	0.04
8	St. Esperance's Star	Luminous blast shield	0.02
8	St. Esperance's Star	Luminous ion shield	0.01
8	St. Esperance's Star	light titanium armor	0.03
8	St. Esperance's Star	heavy reactive armor	0.06
8	St. Esperance's Star	reactive armor	0.04
8	St. Esperance's Star	Duralloy armor	0.23
8	St. Esperance's Star	plasteel armor	0.03
8	St. Esperance's Star	carbide carapace	0.14
8	St. Esperance's Star	heavy plasteel armor	0.02
8	St. Esperance's Star	transuranic armor	0.02
8	St. Esperance's Star	laser cannon	0.01
8	St. Esperance's Star	recoilless cannon	0.01
8	St. Esperance's Star	NAMI missile launcher	0.03
8	St. Esperance's Star	KM100 Longbow missile	2.75
8	St. Esperance's Star	KM500 Stiletto missile	1.16
8	St. Esperance's Star	XM900 Lucifer missile	0.51
8	St. Esperance's Star	calligraphy scroll	0.02
8	St. Esperance's Star	heavy ceramic armor	0.09
8	St. Esperance's Star	kiloton cannon shell	34.77
8	St. Esperance's Star	patch spider	0.07
8	St. Esperance's Star	kiloton cannon	0.26
8	St. Esperance's Star	Scramble1.5 algorithm cube	0.18
8	St. Esperance's Star	Heisenmachines quantum CPU	0.04
8	St. Esperance's Star	titanium ore	0.16
8	St. Esperance's Star	hydrocarbons	0.13
8	St. Esperance's Star	water ice	0.33
8	St. Esperance's Star	frozen supplies	0.17
8	St. Esperance's Star	plasteel ore	0.08
8	St. Esperance's Star	Duralloy ore	0.02
8	St. Esperance's Star	medical supplies	0.17
8	St. Esperance's Star	pteracnium ore	3.90
8	St. Esperance's Star	uranium rod	0.08
8	St. Esperance's Star	roll of hyperfiber	0.05
8	St. Esperance's Star	platinum ore	0.08
8	St. Esperance's Star	human organ	0.23
8	St. Esperance's Star	Microsaur™	0.10
8	St. Esperance's Star	neutronium ore	0.31
8	St. Esperance's Star	class I deflector	0.01
8	St. Esperance's Star	class II deflector	0.01
8	St. Esperance's Star	plasma shield generator	0.04
8	St. Esperance's Star	helium³ fuel rod	10.59
8	St. Esperance's Star	mining laser	0.01
8	St. Esperance's Star	ablative armor coating	0.05
8	St. Esperance's Star	carbon-weaver nanos	0.07
8	St. Esperance's Star	degenerating nanos	0.03
8	St. Esperance's Star	organic acid	0.04
8	St. Esperance's Star	armor repair paste	0.04
8	St. Esperance's Star	defective visual display ROM	0.01
8	St. Esperance's Star	shield enhancement ROM	0.02
8	St. Esperance's Star	autopilot ROM	0.03
8	St. Esperance's Star	system map ROM	0.01
8	St. Esperance's Star	Titan 440 fusion drive	0.07
8	St. Esperance's Star	photo-organic armor	0.01
8	St. Esperance's Star	ceramic armor	0.04
8	St. Esperance's Star	diamond lattice armor	0.17
8	St. Esperance's Star	polymesh armor	0.03
8	St. Esperance's Star	Tempus syrette	0.50
